Horizon started successfully.
[2019-05-13 23:35:11][3953] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:11][3954] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:12][3954] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:12][3955] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:13][3955] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:13][3956] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:14][3956] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:14][3957] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:15][3957] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:15][3958] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:16][3958] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:16][3959] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:16][3959] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:16][3960] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:17][3960] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:17][3961] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:18][3961] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:18][3962] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:19][3962] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:19][3963] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:20][3963] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:20][3964] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:21][3964] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:21][3965] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:22][3965] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:22][3966] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:22][3966] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:22][3967] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:23][3967] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:23][3968] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:24][3968] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:24][3969] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:25][3969] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:25][3970] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:26][3970] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:26][3971] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:27][3971] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:27][3972] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:27][3972] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:27][3973] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:28][3973] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:28][3974] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:29][3974] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:29][3975] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:29][3975] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:29][3976] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:30][3976] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:30][3977] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:31][3977] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:31][3978] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:31][3978] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:31][3979] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:32][3979] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:32][3980] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:33][3980] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:33][3981] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:33][3981] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:33][3982] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:34][3982] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:34][3983] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:35][3983] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:35][3984] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:35][3984] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:35][3985] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:36][3985] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:36][3986] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:37][3986] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:37][3987] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:37][3987] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:37][3988] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:38][3988] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:38][3989] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:39][3989] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:39][3990] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:39][3990] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:39][3991] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:40][3991] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:40][3992] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:41][3992] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:41][3993] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:41][3993] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:41][3994] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:42][3994] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:42][3995] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:43][3995] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:43][3996] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:43][3996] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:43][3997] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:44][3997] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:44][3998] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:45][3998] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:45][3999] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:46][3999] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:46][4000] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:46][4000] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:46][4001] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:47][4001] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:47][4002] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:48][4002] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:48][4003] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:48][4003] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:48][4004] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:49][4004] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:49][4005] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:50][4005] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:50][4006] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:50][4006] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:50][4007] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:51][4007] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:51][4008] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:52][4008] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:52][4009] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:52][4009] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:52][4010] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:53][4010] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:53][4011] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:54][4011] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:54][4012] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:54][4012] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:54][4013] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:55][4013] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:55][4014] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:56][4014] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:56][4015] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:56][4015] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:56][4016] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:57][4016] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:57][4017] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:58][4017] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:58][4018] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:58][4018] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:58][4019] Processing: App\Jobs\ProcessDois
[2019-05-13 23:35:59][4019] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:35:59][4020] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:00][4020] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:00][4021] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:01][4021] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:01][4022] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:02][4022] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:02][4023] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:03][4023] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:03][4024] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:03][4024] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:03][4025] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:04][4025] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:04][4026] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:05][4026] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:05][4027] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:06][4027] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:06][4028] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:07][4028] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:07][4029] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:08][4029] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:08][4030] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:09][4030] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:09][4031] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:10][4031] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:10][4032] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:10][4032] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:10][4033] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:11][4033] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:11][4034] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:12][4034] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:12][4035] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:13][4035] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:13][4036] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:14][4036] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:14][4037] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:14][4037] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:15][4038] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:15][4038] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:15][4039] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:16][4039] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:16][4040] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:17][4040] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:17][4041] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:17][4041] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:17][4042] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:18][4042] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:18][4043] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:19][4043] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:19][4044] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:19][4044] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:19][4045] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:20][4045] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:20][4046] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:21][4046] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:21][4047] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:21][4047] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:21][4048] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:22][4048] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:22][4049] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:23][4049] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:23][4050] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:23][4050] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:23][4051] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:24][4051] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:24][4052] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:25][4052] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:25][4053] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:25][4053] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:25][4054] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:26][4054] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:26][4055] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:27][4055] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:27][4056] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:27][4056] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:27][4057] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:28][4057] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:28][4058] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:29][4058] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:29][4059] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:30][4059] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:30][4060] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:30][4060] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:30][4061] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:31][4061] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:31][4062] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:32][4062] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:32][4063] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:32][4063] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:32][4064] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:33][4064] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:33][4065] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:34][4065] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:34][4066] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:35][4066] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:35][4067] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:35][4067] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:35][4068] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:36][4068] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:36][4069] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:36][4069] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:36][4070] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:37][4070] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:37][4071] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:38][4071] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:38][4072] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:38][4072] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:38][4073] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:39][4073] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:39][4074] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:40][4074] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:40][4075] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:41][4075] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:41][4076] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:41][4076] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:41][4077] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:42][4077] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:42][4078] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:42][4078] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:42][4079] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:43][4079] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:43][4080] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:44][4080] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:44][4081] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:45][4081] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:45][4082] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:45][4082] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:45][4083] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:46][4083] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:46][4084] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:46][4084] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:46][4085] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:47][4085] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:47][4086] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:48][4086] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:48][4087] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:49][4087] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:49][4088] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:49][4088] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:49][4089] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:50][4089] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:50][4090] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:51][4090] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:51][4091] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:51][4091] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:51][4092] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:52][4092] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:52][4093] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:53][4093] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:53][4094] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:53][4094] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:53][4095] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:54][4095] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:54][4096] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:55][4096] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:55][4097] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:55][4097] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:55][4098] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:56][4098] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:56][4099] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:57][4099] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:57][4100] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:57][4100] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:57][4101] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:58][4101] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:58][4102] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:59][4102] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:59][4103] Processing: App\Jobs\ProcessDois
[2019-05-13 23:36:59][4103] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:36:59][4104] Processing: App\Jobs\ProcessDois
[2019-05-13 23:37:00][4104] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:37:00][4105] Processing: App\Jobs\ProcessDois
[2019-05-13 23:37:01][4105] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:37:01][4106] Processing: App\Jobs\ProcessDois
[2019-05-13 23:37:01][4106] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:37:01][4107] Processing: App\Jobs\ProcessDois
[2019-05-13 23:37:02][4107] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:37:02][4108] Processing: App\Jobs\ProcessDois
[2019-05-13 23:37:03][4108] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:37:03][4109] Processing: App\Jobs\ProcessDois
[2019-05-13 23:37:03][4109] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:37:03][4110] Processing: App\Jobs\ProcessDois
[2019-05-13 23:37:04][4110] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:37:04][4111] Processing: App\Jobs\ProcessDois
[2019-05-13 23:37:05][4111] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:37:05][4112] Processing: App\Jobs\ProcessDois
[2019-05-13 23:37:05][4112] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:37:05][4113] Processing: App\Jobs\ProcessDois
[2019-05-13 23:37:06][4113] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:37:06][4114] Processing: App\Jobs\ProcessDois
[2019-05-13 23:37:07][4114] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:37:07][4115] Processing: App\Jobs\ProcessDois
[2019-05-13 23:37:07][4115] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:37:07][4116] Processing: App\Jobs\ProcessDois
[2019-05-13 23:37:08][4116] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:37:08][4117] Processing: App\Jobs\ProcessDois
[2019-05-13 23:37:09][4117] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:37:09][4118] Processing: App\Jobs\ProcessDois
[2019-05-13 23:37:09][4118] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:37:09][4119] Processing: App\Jobs\ProcessDois
[2019-05-13 23:37:10][4119] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:37:10][4120] Processing: App\Jobs\ProcessDois
[2019-05-13 23:37:11][4120] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:37:11][4121] Processing: App\Jobs\ProcessDois
[2019-05-13 23:37:11][4121] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:37:11][4122] Processing: App\Jobs\ProcessDois
[2019-05-13 23:37:12][4122] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:37:12][4123] Processing: App\Jobs\ProcessDois
[2019-05-13 23:37:13][4123] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:37:13][4124] Processing: App\Jobs\ProcessDois
[2019-05-13 23:37:13][4124] Processed:  App\Jobs\ProcessDois
[2019-05-13 23:37:13][4125] Processing: App\Jobs\ProcessDois
